InteractorA,InteractorB,Correlation,t-statistic,p-value
M95809_at,J03626_rna1_s_at,0.79869128990232263,7.9638046767884587,1.8658062556459087e-09
M96326_rna1_at,X70297_at,0.82467763170587827,8.7483011977595861,1.9484268478285704e-10
M96326_rna1_at,M27783_s_at,0.80193053748659759,8.0539738997928225,1.4338334538451582e-09
M96982_at,U31814_at,0.81073779688914893,8.3094435483740074,6.8338535295507267e-10
M96982_at,U81556_at,0.8178393500178609,8.5273525640980701,3.6542000168964515e-10
M96982_at,X16135_at,0.80520181150028691,8.1470551533579627,1.0935982166301369e-09
M96982_at,U94832_at,0.82991646635606409,8.9256296807482034,1.181395475237521e-10
M96982_at,X62083_s_at,0.80467236142199006,8.1318489237028224,1.14300133004249e-09
M96982_at,X15729_s_at,0.86930507305491256,10.552467104513061,1.448364645041113e-12
M96982_at,U19765_at,0.81229245110434567,8.3561967590628754,5.9720902146016768e-10
M96982_at,U09587_at,0.79926088772608683,7.9795195320764138,1.7819920615286141e-09
M97815_at,U15422_cds2_at,-0.81192869000823475,-8.3452108205590356,6.1641278282337911e-10
M97856_at,X52851_rna1_at,0.84111066741851104,9.3307611791430869,3.8234306625902435e-11
M97856_at,X99585_at,0.82372434047953302,8.7168059558637392,2.1303687968861939e-10
M98539_at,X98261_at,0.80127605271924751,8.0355974754936383,1.5127755339621717e-09
M98539_at,M20747_s_at,0.82306551217688539,8.6951738667046197,2.265243239940734e-10
M98539_at,X65962_s_at,0.80473368718315852,8.1336074234387059,1.1371743895578428e-09
M98776_rna1_at,X61072_at,0.81795759798405909,8.5310775114624899,3.6154844454344739e-10
M98833_at,S66431_at,0.82245052398246465,8.675079453141997,2.3982934519492957e-10
M98833_at,U24266_at,0.85609647222494123,9.9388918485739381,7.3159596820762879e-12
M98833_at,U26032_at,0.81337260459734007,8.3889879083811518,5.434207039743858e-10
M98833_at,U26710_at,0.88547165928808502,11.432979562969869,1.5434640832388484e-13
M98833_at,U28042_at,0.84293609396075941,9.4005348986453292,3.1549676206898632e-11
M98833_at,U28368_at,0.83566028069499421,9.128797742068814,6.6920532957994041e-11
M98833_at,U30521_at,0.85398522781324915,9.8480461792388674,9.3374689790154905e-12
M98833_at,U31384_at,0.82531508199513515,8.7694913823817462,1.834970384846074e-10
M98833_at,U32944_at,0.86579067977334823,10.381051814674279,2.2658918993544954e-12
M98833_at,U34605_at,0.79901264671247119,7.9726634195516253,1.8180793115878088e-09
M98833_at,U38846_at,0.85000347611921057,9.6815542351204442,1.4643006594030491e-11
M98833_at,U38847_at,0.82910354020516797,8.8976299927298204,1.2781765219854174e-10
M98833_at,U51166_at,0.89337607000931019,11.929981790433381,4.555544677910126e-14
M98833_at,U52427_rna1_at,0.82263229443346431,8.6810088831815015,2.358228137534613e-10
M98833_at,U62136_at,0.87118720986473186,10.646935605445247,1.1336345956091445e-12
M98833_at,U63825_at,0.80710838437750543,8.2022751426126703,9.3169243754752718e-10
M98833_at,U65928_at,0.84411820388785697,9.4463153237316675,2.7821718818163517e-11
M98833_at,U68063_at,0.82388074050993243,8.7219573163621202,2.0994706443490052e-10
M98833_at,U70322_at,0.83386169392489318,9.0641502400550067,8.0141060742696067e-11
M98833_at,U77718_at,0.80179434574957043,8.0501432770928929,1.4499373815161966e-09
M98833_at,U79285_at,0.85030394179986368,9.6939041982076706,1.4160612593817957e-11
M98833_at,U79291_at,0.82613580783594986,8.7969290081153595,1.6979634505800268e-10
M98833_at,U86602_at,0.83753983341670202,9.1973961620595563,5.5300863598249789e-11
M98833_at,U89505_at,0.84148836775897418,9.3451076455165367,3.6751133702682147e-11
M98833_at,X02874_at,0.85045447575625799,9.7001044133357546,1.3924559292009279e-11
M98833_at,X53586_rna1_at,0.82451302804594184,8.7428463928271594,1.9787692409951968e-10
M98833_at,X54326_at,0.8654532379324068,10.364922249899967,2.3638148089783304e-12
M98833_at,X54870_at,0.89439005295034468,11.9975093243735,3.8687175529978959e-14
M98833_at,X66079_at,0.83595536171527696,9.1394962497223027,6.4956790034018768e-11
M98833_at,X74801_at,0.82620722964110827,8.7993250164909718,1.6865038422551978e-10
M98833_at,X76013_at,0.82090403399440703,8.6249623765145511,2.7657852570055481e-10
M98833_at,X76648_at,0.85149059600298505,9.7430150507353765,1.2396952698803474e-11
M98833_at,X86691_at,0.83467484710172024,9.0932589064696554,7.3887755889621924e-11
M98833_at,Z22551_at,0.85370243734591855,9.8360157587103778,9.6448598462776946e-12
M98833_at,Z68747_at,0.86119846212542694,10.166255365129688,3.9915072072744176e-12
M98833_at,L10413_at,0.81773149553175073,8.5239578681324293,3.6898494668939626e-10
M98833_at,U18259_at,0.82518686796386809,8.7652208618645275,1.8572828940918371e-10
M98833_at,U60061_at,0.868813107538146,10.52808679487951,1.5431939264437784e-12
M98833_at,D87716_s_at,0.80809875584943314,8.2312486226457882,8.5668925885102532e-10
M98833_at,D28473_s_at,0.8791787985547832,11.070642586740838,3.83178008122389e-13
M98833_at,U09851_s_at,0.82387055573622336,8.7216216709729917,2.1014699349277345e-10
M98833_at,M97347_s_at,0.82413041578191626,8.7301937519465778,2.0510104253225613e-10
M98833_at,X05855_s_at,0.80650331259294183,8.1846715809575414,9.8048048016686423e-10
M98833_at,U30827_s_at,0.82856840170492907,8.8792968399284309,1.3458727199645729e-10
M98833_at,U49020_cds2_s_at,0.91889246981174344,13.975264467744807,4.1061816580326766e-16
M98833_at,M31523_at,0.85492436620086898,9.8882310150389277,8.3811167661994917e-12
M98833_at,X58399_at,0.86321988141674344,10.259569597188095,3.1188186077873152e-12
S43646_at,M20747_s_at,0.80823073766270237,8.2351249080274922,8.471300756895795e-10
S43646_at,U66828_s_at,0.80020235050692501,8.0056246418494474,1.6511023277987901e-09
S45630_at,U38980_at,0.82701395791620436,8.8264817197603929,1.5619795474480344e-10
S46622_at,U97105_at,0.84407066089758354,9.4444649026069776,2.796333860008279e-11
S50223_at,U20998_at,0.80335717901859816,8.0943132006303493,1.2748613586463333e-09
S53911_at,X58288_at,0.80050288790178947,8.013992573328407,1.6112417851352104e-09
S53911_at,X83441_at,0.85299871138098315,9.8062169203367198,1.045138768942498e-11
S57235_at,U15422_cds2_at,0.80799387803997602,8.2281709255516553,8.643569135383424e-10
S57235_at,U19948_at,-0.81702901119769178,-8.5019134583318046,3.9300979290941457e-10
S57235_at,U25750_at,-0.80130593413270612,-8.0364347160236846,1.509084897287199e-09
S57235_at,U27699_at,0.79890676326806809,7.969742480435742,1.8336777890337926e-09
S57235_at,U38980_at,-0.81892743032744442,-8.5617521202576672,3.3120827598168746e-10
S57235_at,U39905_at,-0.81628470591653668,-8.4786809025591445,4.2005125195117001e-10
S57235_at,U40391_rna1_at,-0.79977227140474172,-7.9936790030668297,1.7097432293591363e-09
S57235_at,U45982_at,-0.82834030737380826,-8.8715062540818632,1.3757322016824302e-10
S57235_at,U48437_at,-0.81210820733046241,-8.3506288442555618,6.0686485717114999e-10
S57235_at,U62739_at,-0.85046988695489567,-9.7007396576505549,1.3900601678224068e-11
S57235_at,X14675_at,-0.83277224718183129,-9.0254542069187682,8.9295783055346648e-11
S57235_at,X76770_at,-0.7984230144044282,-7.9564236255083349,1.9065402648568301e-09
S57235_at,X82895_at,-0.81426665981124446,-8.4163232814802473,5.0235249742863834e-10
S57235_at,X95190_at,0.81155945734490842,8.3340888091709857,6.3649281665627363e-10
S57235_at,M86757_s_at,0.80150465039818453,8.0420067796769334,1.4847540179154548e-09
S57235_at,X92518_s_at,-0.81408771169330152,-8.4108378557413683,5.103332712279454e-10
S57235_at,U57623_s_at,-0.80324784661442661,-8.0912079327763173,1.2864377085345365e-09
S65583_rna1_at,V01510_rna1_at,-0.80935523531796449,-8.2682969995299764,7.6962255819024556e-10
S65583_rna1_at,Z83803_at,-0.83381667608344689,-9.0625444042798318,8.050129779693673e-11
S65583_rna1_at,U25034_s_at,0.8245620413847663,8.7444699216357478,1.9696885299050329e-10
S65583_rna1_at,HG2600-HT2696_at,-0.83438084832325388,-9.0827120476519632,7.6094087525510034e-11
S66431_at,U51166_at,0.88867494086364973,11.628377123191934,9.5178519923515637e-14
S66431_at,U62136_at,0.80037110795547739,8.0103213258043624,1.6286082744714993e-09
S66431_at,U65928_at,0.82136385286197278,8.6398023698456647,2.6513722054585571e-10
S66431_at,U81556_at,0.80811511461598518,8.2317288829802724,8.554989929356233e-10
S66431_at,U89505_at,0.80978936038352944,8.2811737809950774,7.4150912440606507e-10
S66431_at,X74801_at,0.80705308869473658,8.2006633366690238,9.3605529359540989e-10
S66431_at,Z68747_at,0.80587548865158265,8.166483849593531,1.033611474314048e-09
S66431_at,D87716_s_at,0.81159372466986035,8.3351197746410897,6.3460390100050283e-10
S72008_at,U20998_at,0.81584511703053519,8.4650192143683149,4.3682677315502176e-10
S72008_at,X56468_at,0.8160761366332745,8.4721934298688168,4.2793429695343509e-10
S72008_at,U26312_s_at,0.82222447520408182,8.6677171000900728,2.4490044570749494e-10
S73149_at,U82311_at,0.80611731835646339,8.1734801910332067,1.0128363008301482e-09
S73149_at,Y11897_at,0.80919922667713207,8.2636791640949863,7.7996581365682031e-10
S73149_at,S40719_s_at,0.80573320197528242,8.1623728236758151,1.0460198660976407e-09
S73149_at,X65962_s_at,0.80712297451085813,8.202700531551141,9.3054443195798744e-10
S73149_at,L76670_f_at,-0.81174403727073718,-8.3396450531289261,6.2637978692187261e-10
S73149_at,X98253_at,0.8438376665769739,9.4354077171015707,2.8667171212053458e-11
S74221_at,X16560_at,0.81738203105828944,8.5129771466347091,3.807599478888907e-10
S74221_at,X52882_at,0.81435053218839459,8.4188967317348755,4.9865212188488577e-10
S74221_at,X54326_at,0.80787622302570139,8.2247209556798193,8.7303479377212544e-10
S74221_at,X70649_at,0.80117803560878609,8.0328523353043337,1.524940654722733e-09
S74221_at,X74008_at,0.80465695854844521,8.1314073664773954,1.1444692158185721e-09
S74221_at,X81788_at,0.82056695622984444,8.6141163709684712,2.8525652483419396e-10
S74221_at,X85373_at,0.8162814953452735,8.478580963653231,4.2017156510685555e-10
S75463_at,U37022_rna1_at,0.80236978934568792,8.0663526028730335,1.3830219930036378e-09
S75463_at,U72511_at,0.85578569040316943,9.9254037527264263,7.5853142503291833e-12
S75463_at,X74801_at,0.81290119669718008,8.3746456588893547,5.663145035351809e-10
S77576_at,U82311_at,0.79930417376497997,7.9807161962651438,1.7757681859888339e-09
S77576_at,X80923_at,0.81928156915010741,8.5730084524910719,3.2073418420165234e-10
S77576_at,K03494_s_at,-0.84355374956251206,-9.4243960607271031,2.954721267297e-11
S77763_at,U14193_at,0.83128388462476743,8.9731409806765114,1.0338767192877572e-10
S77763_at,U50534_at,0.80400076333780301,8.1126392246825301,1.2086602013946508e-09
S77763_at,U90916_at,0.83008239761623093,8.9313672445607377,1.16250119525467e-10
S77763_at,X52947_at,0.90488047263858684,12.75480313628308,6.4292483221367083e-15
S77763_at,X56253_rna1_at,0.80924760760686387,8.2651106911667291,7.7674442041364127e-10
S77763_at,X70394_at,0.81995967800756475,8.5946455959410066,3.0153502494748674e-10
S77763_at,X74837_at,0.89717915705597273,12.188090594553261,2.4466726274634936e-14
S77763_at,X91247_at,0.80815438095272085,8.2328818873619838,8.5264825447831025e-10
S77763_at,X96586_at,0.81153528703328603,8.3333617735970194,6.3782830549029327e-10
S77763_at,S68805_at,0.84015660992916918,9.2947297095680401,4.22336045832622e-11
S77763_at,U16307_at,0.87865528195463583,11.041696028508424,4.1234735998404317e-13
S77763_at,X16323_at,0.90651091890799185,12.883213261435072,4.7748218574004795e-15
S77763_at,HG1827-HT1856_s_at,0.83328769930441726,9.0437195586290571,8.4849063614190928e-11
S77763_at,X06182_s_at,0.85387893331426667,9.8435204446828752,9.4519190350973831e-12
S77763_at,J04430_s_at,0.84269532500333511,9.3912684074125838,3.2364068324460007e-11
S77763_at,X91911_s_at,0.80361358944110639,8.101604850407778,1.2480915541095148e-09
S78187_at,X03934_at,0.81484992692482161,8.4342521064092821,4.7714012793251885e-10
S78187_at,X04145_at,0.86709366744046712,10.44386801608548,1.9223010498820175e-12
S78187_at,X59871_at,0.89953990212786283,12.355225440384592,1.6430552046058553e-14
S78187_at,X82494_at,0.80345383110141033,8.0970602430562604,1.2647084950448883e-09
S78187_at,M37271_s_at,0.81629954603563393,8.4791428775120838,4.1949554965367052e-10
S78187_at,D00749_s_at,0.89259681786088052,11.878701181383608,5.1594255957587494e-14
S78187_at,Z47055_s_at,0.82311106764944741,8.6966661297610006,2.2556666833648523e-10
S78296_at,U45982_at,0.80113798837381056,8.0317312622282824,1.5299371667887219e-09
S78296_at,U78793_at,0.80343855148913479,8.0966258462679086,1.2663085217044856e-09
S78296_at,U79716_at,0.85019154763068427,9.6892804925030607,1.4339293109907163e-11
S78296_at,U82311_at,0.82031019842160502,8.6058732545770358,2.9203639895987275e-10
S78296_at,X07024_at,0.81441823982860573,8.4209753427623379,4.9568347414883131e-10
S78296_at,X59798_at,-0.82670520479846221,-8.8160679649172895,1.6085876558023311e-10
S78296_at,Y10505_at,0.80419579120889761,8.1182085209225434,1.1892401733201e-09
S78296_at,Y11897_at,0.81357882967577122,8.3952774951963107,5.3367926512129156e-10
S78296_at,Z22536_at,0.86367477640681622,10.280833212801328,2.9487877317444699e-12
S78296_at,K03494_s_at,-0.80789698545044175,-8.2253295614551014,8.7149754525211634e-10
S78296_at,U15637_s_at,0.80155204885829245,8.0433369465062654,1.4790047425905975e-09
S78296_at,X65962_s_at,0.85654752752022245,9.9585397543931773,6.9409112677528009e-12
S78296_at,S83513_s_at,0.82475084670292598,8.7507297030930733,1.9350706762457671e-10
S78296_at,U25034_s_at,0.805289239413574,8.1495714729134541,1.0856342409789207e-09
S78296_at,U57623_s_at,0.8226662648623837,8.6821179256717684,2.3508100825657777e-10
S78296_at,X98253_at,0.8019232120505756,8.0537677700529127,1.4346953906641871e-09
S78653_at,HG3327-HT3504_s_at,-0.80538518726043784,-8.1523347509969621,1.0769563631263729e-09
S79267_at,U33017_at,-0.81254691145581093,-8.3638987397492706,5.8410858653804233e-10
S79267_at,U39905_at,0.80342507314333678,8.0962426966425944,1.26772149090715e-09
S79267_at,X01715_at,0.8155523029808146,8.4559434110945677,4.4834549443146532e-10
S79267_at,X07024_at,0.8180910179784171,8.535284318607637,3.5722608487082044e-10
S79267_at,X13444_at,0.80190027290653765,8.053122353515926,1.4373976139219109e-09
S79267_at,X97198_at,0.80417785646587769,8.117696059378158,1.1910138280183597e-09
S79267_at,X65962_s_at,0.79937752401696527,7.9827447861392393,1.7652677131117486e-09
S79854_at,X85178_at,0.80805051702840125,8.2298327478519582,8.602081111299699e-10
S79854_at,HG2887-HT3031_at,0.81568120630090402,8.4599363891953914,4.4324023751871391e-10
S80050_at,X83863_at,0.79965804700889309,7.9905121175931741,1.7256403108689582e-09
S81221_at,X72177_rna1_at,-0.81136870584741394,-8.3283544680282233,6.4710373018133064e-10
S81914_at,U02020_at,0.92506489673596204,14.613630060040489,1.0400315484798198e-16
S81914_at,U29680_at,0.93295688296623525,15.549794046938768,1.4983044414252485e-17
S81914_at,U37518_at,0.83364786871147833,9.0565281402478455,8.1865621534038592e-11
S81914_at,U52513_at,0.81756133373357509,8.5186075722131385,3.7467536680066789e-10
S81914_at,U72661_at,0.82300557967529175,8.693211446995754,2.2778998861239111e-10
S81914_at,X04500_at,0.82147754674628859,8.6434796464802961,2.6237716382705165e-10
S81914_at,X07834_at,0.87472066074297383,10.829605215837793,7.0818776402741854e-13
S81914_at,X14787_at,0.92844918221830941,14.996778877825678,4.6560102567358003e-17
S81914_at,Y08136_at,0.81165957052163795,8.3371015180720605,6.3098894097286681e-10
S81914_at,D10040_at,0.83411582192712896,9.0732264109300669,7.8135579727147634e-11
S81914_at,M24283_at,0.8533312311814214,9.8202726516319885,1.0062738056357487e-11
S81914_at,S76638_at,0.81207771207422885,8.3497079744118707,6.0847701695086493e-10
S81914_at,M23178_s_at,0.82770158752179002,8.8497653588349632,1.4626693396753673e-10
S81914_at,L09229_s_at,0.86007867066774391,10.115370869178038,4.5684868102869278e-12
S81914_at,D79206_s_at,0.80195185475720721,8.0545738023319551,1.4313279306166951e-09
S81914_at,U09937_rna1_s_at,0.89328707377580074,11.924098381127193,4.6209953554801137e-14
S81914_at,M21119_s_at,0.91068555467600787,13.227087770457901,2.1730966886014139e-15
S81914_at,X04602_s_at,0.80108531214578593,8.0302571146814898,1.5365325549016215e-09
S81914_at,M28130_rna1_s_at,0.81092924297258673,8.315173008962164,6.7218034263324471e-10
S81914_at,M26311_s_at,0.83370183865867808,9.0584507134510535,8.1427098591331867e-11
S81914_at,X97748_s_at,0.86457001659517574,10.322969869101202,2.6392054021387209e-12
S81914_at,M57731_s_at,0.80678995408032095,8.1930017343580364,9.5707877402824061e-10
S81914_at,M83667_rna1_s_at,0.8909742292022077,11.773592628915237,6.6657992971177716e-14
S81914_at,X65965_s_at,0.95367398034669726,19.020093357878057,2.2931389695335621e-20
S81914_at,X53296_s_at,0.92447223563165193,14.549095119863191,1.1925724325781833e-16
S81914_at,J03801_f_at,0.8523884379470027,9.7805343286489439,1.1201456019838797e-11
S81914_at,M19045_f_at,0.83087696123581922,8.9589476882885073,1.0758717115872769e-10
S81914_at,X14008_rna1_f_at,0.84642421209965868,9.5370093644325244,2.1704204308709469e-11
S83198_at,X76770_at,-0.80879851348227993,-8.2518412874599782,8.0712948067209163e-10
S94421_at,Z71460_at,-0.80501767879164943,-8.1417604498680589,1.1105495407493899e-09
S94421_at,D10326_s_at,0.89851117013551585,12.281715415538743,1.9567104939196542e-14
S94421_at,X05855_at,0.82406339643938864,8.7279813229343421,2.0639148915764881e-10
U00921_at,AF000424_s_at,0.80608794362291247,8.1726297314573184,1.0153389132450742e-09
U00943_at,U45982_at,0.80795847108815766,8.2271323979062831,8.6695993280922176e-10
U00943_at,U47334_at,0.81735345413282612,8.512080469077052,3.8173816781561585e-10
U00943_at,U66052_at,0.84947320094209744,9.6598414472500398,1.5532048887468673e-11
U00943_at,U82311_at,0.8509010649287877,9.7185493462592234,1.3245730295341025e-11
U00943_at,U89336_cds3_at,0.85112749544896105,9.7279304672680755,1.2913495399910326e-11
U00943_at,X01715_at,0.80487610993072101,8.137694209265856,1.1237484972519711e-09
U00943_at,X79981_at,0.80513334964637784,8.1450857630795088,1.0998724927654441e-09
U00943_at,Y11710_rna1_at,0.84056383316471106,9.3100729916134277,4.0481008249441179e-11
U00943_at,HG2465-HT4871_at,0.80839794731139192,8.2400409695784411,8.3516211037530924e-10
U00943_at,U34380_rna1_s_at,0.80045801126427596,8.0127419953953982,1.6171363535857028e-09
U00943_at,HG880-HT880_s_at,-0.80137864166031514,-8.0384725937577688,1.5001398196639275e-09
U00943_at,S40719_s_at,0.83077744782781082,8.9554837826969234,1.0863812285796016e-10
U00943_at,M35093_s_at,-0.80556000755044332,-8.1573742295489886,1.0613108637181595e-09
U00943_at,X65962_s_at,0.80252913730040953,8.0708523262559044,1.3650072928897662e-09
U00943_at,U31929_s_at,0.8466442436892021,9.545760876110208,2.1191531422778204e-11
U00943_at,S83513_s_at,0.83628801500992378,9.1515885498891816,6.280760307886656e-11
U00943_at,U54644_s_at,0.79916267795812457,7.9768057486588768,1.7961885206283326e-09
U00943_at,X98253_at,0.81353206426636726,8.3938503926278489,5.3587393851414002e-10
U00954_at,U39905_at,-0.81830290004340467,-8.5419736455658022,3.5046073142699176e-10
U00954_at,U40391_rna1_at,-0.81834038046220392,-8.5431580358235326,3.4927649941165531e-10
U00954_at,U45982_at,-0.85202813492779417,-9.7654401440186085,1.1667628435227877e-11
U00954_at,U48213_at,0.86143204761280423,10.176941590748063,3.8800879773783328e-12
U00954_at,U71092_at,0.8050911464454179,8.1438721967831462,1.1037569490747311e-09
U00954_at,U82320_at,0.84266465679628477,9.390089475252223,3.2469201628956404e-11
U00954_at,U82468_at,0.8236480532884235,8.7142955250919183,2.1455934478489709e-10
U00954_at,X07024_at,-0.8095102891671242,-8.2728916005985607,7.5946936645065583e-10
U00954_at,X59798_at,0.81776395032062166,8.5249790901789115,3.6790881255026534e-10
U00954_at,X79981_at,-0.80778961942690153,-8.2221833082467377,8.7947420608589622e-10
U00954_at,X85178_at,0.8033957765675781,8.0954100024727946,1.2707977912373095e-09
U00954_at,X90761_at,-0.80378536236718812,-8.1064967502049843,1.2304519322705929e-09
U00954_at,X95190_at,0.87187662658956011,10.682022598525172,1.0353350679457069e-12
U00954_at,Z84718_cds1_at,0.8041122451149415,8.1158218365025476,1.1975234715626616e-09
U00954_at,HG3327-HT3504_s_at,0.82756821630202981,8.8452394557608027,1.4814581563037193e-10
U00954_at,X92518_s_at,-0.88781531648934253,-11.575169181134983,1.0851871778058896e-13
U00954_at,U64315_s_at,-0.80603313413291711,-8.1710433439406156,1.0200238759149182e-09
U00954_at,U57623_s_at,-0.81664658287710923,-8.4899605514034349,4.066942363123978e-10
U00954_at,Y09943_s_at,0.8379215990059059,9.2114621771503291,5.318394489221096e-11
U00954_at,X99897_s_at,0.82948864128614319,8.9108714287962449,1.2314419953881922e-10
U00954_at,U80987_s_at,0.8017272693469677,8.0482579312118414,1.4579305526846921e-09
U00954_at,HG3707-HT3922_f_at,0.80209677523744005,8.0586543860786861,1.4144024854368279e-09
U01038_at,U38980_at,0.82793883934915369,8.8578281882322134,1.4297948678082376e-10
U01038_at,U52111_rna4_at,-0.83092729948256772,-8.9607009406869889,1.0705917625475792e-10
U01317_cds6_at,U29091_at,0.91582422943060504,13.683336224439472,7.8083445177114133e-16
U01317_cds6_at,U61836_at,0.80677233327917452,8.1924891748240398,9.5850220827263395e-10
U01317_cds6_at,X01060_at,0.89789542369946462,12.238220265491432,2.1704757643520109e-14
U01317_cds6_at,X06482_at,0.83005933764149797,8.9305694217353757,1.1651100048080153e-10
U01317_cds6_at,X64364_at,0.89796052534171111,12.242801299654131,2.1468797143259098e-14
U01317_cds6_at,X64594_at,0.8296809693895002,8.9174997384188313,1.2087036838003172e-10
U01317_cds6_at,X77737_at,0.93370865743955311,15.64727473254842,1.2307160546579165e-17
U01317_cds6_at,Z22548_at,0.87566095602652849,10.87943408318317,6.2335850205530595e-13
U01317_cds6_at,Z83821_cds2_at,0.94412196835462814,17.186880209814145,6.1904978270123391e-19
U01317_cds6_at,Z84721_cds1_at,0.84023758003067395,9.2977762183452484,4.1879578979559725e-11
U01317_cds6_at,U36341_rna1_at,0.85213183193284259,9.7697791222053851,1.153163509355231e-11
U01317_cds6_at,U41518_at,0.80280502347703098,8.0786543757976155,1.3343333656477369e-09
U01317_cds6_at,HG627-HT5097_s_at,0.87205158750754275,10.690969003181522,1.01169101099466e-12
U01317_cds6_at,HG627-HT5098_s_at,0.92153193232596387,14.239389085054269,2.3141189666305068e-16
U01317_cds6_at,U05255_s_at,0.89996910894140458,12.386212153290789,1.5267008596003984e-14
U01317_cds6_at,X51441_s_at,-0.85244772450188455,-9.7830228950246845,1.1126439064880537e-11
U01317_cds6_at,X85116_rna1_s_at,0.86778499158451439,10.477545751679051,1.7604512694442783e-12
U01317_cds6_at,U57341_at,0.8123515897904845,8.3579855100976399,5.9414017261407055e-10
U01317_cds6_at,U01317_cds4_at,0.89102307537174508,11.776724451452896,6.6149833964456748e-14
U01317_cds6_at,M71243_f_at,0.82883307380627003,8.8883544237552776,1.3119834900575055e-10
U02020_at,U29680_at,0.93449512319503136,15.750982644380576,9.9929885286552469e-18
U02020_at,U37518_at,0.81772576131895325,8.5237774609628723,3.6917538627382938e-10
U02020_at,U40369_rna1_at,0.82029608936680998,8.6054207501070188,2.9241328068402192e-10
U02020_at,U52513_at,0.8711015532209333,10.642594539907924,1.146440784396902e-12
U02020_at,X04500_at,0.83974332329144197,9.2792126170619316,4.4084596124385729e-11
U02020_at,X07834_at,0.84915848878390454,9.6470049354774137,1.6083293946474832e-11
U02020_at,X14787_at,0.88901977382742825,11.649884411226745,9.0272726091936379e-14
U02020_at,D10040_at,0.88769355045395304,11.567678773586422,1.1054433243459912e-13
U02020_at,M24283_at,0.83582654877018703,9.1348227556292549,6.580731595186979e-11
U02020_at,S76638_at,0.84739100508935794,9.5755917460578903,1.9534744927322866e-11
U02020_at,L09229_s_at,0.91461732596856304,13.572654880755108,9.9875291858110624e-16
U02020_at,U19247_rna1_s_at,0.86078329333680725,10.147323422334486,4.1969665591294132e-12
U02020_at,U09937_rna1_s_at,0.95337932802371683,18.955464147630892,2.5641390163658003e-20
U02020_at,M21119_s_at,0.93542672218798839,15.876188252670396,7.7817542326009479e-18
U02020_at,X04602_s_at,0.80855693043572596,8.2447205052839418,8.2392923166121364e-10
U02020_at,M28130_rna1_s_at,0.90362320728468881,12.657906881489918,8.0577733308468905e-15
U02020_at,Y00787_s_at,0.86879686328546779,10.527283954858937,1.5464221079193207e-12
U02020_at,M26311_s_at,0.84352769503539449,9.4233869162145378,2.9629224791292926e-11
U02020_at,X97748_s_at,0.85806805173468392,10.025408844408565,5.8049320515490855e-12
U02020_at,M57731_s_at,0.93647840182457642,16.020718117389855,5.8411651878121826e-18
U02020_at,M83667_rna1_s_at,0.93325624923399886,15.588421536855927,1.3857823122166229e-17
U02020_at,X65965_s_at,0.89658279576787658,12.146729262874508,2.7014566148271334e-14
U02020_at,X53296_s_at,0.87380373996092386,10.78151661991293,8.0122752816105354e-13
U02020_at,J03801_f_at,0.90828031301179646,13.026231269417758,3.435934569880668e-15
U02020_at,M19045_f_at,0.88975854194387716,11.696280732043496,8.0549690226589643e-14
U02020_at,X14008_rna1_f_at,0.89077861055979668,11.761070185819516,6.872999281219694e-14
U02493_at,U10323_at,0.82021713188803491,8.6028893183815001,2.945307837184637e-10
U02493_at,X56468_at,0.81100416755575322,8.3174174202316458,6.6784194058179211e-10
U02609_at,X04445_rna1_s_at,0.85656441795852079,9.9592771599318777,6.9272227781614116e-12
U02609_at,U66726_at,0.81509635127553637,8.4418497252849427,4.6684691340148495e-10
U02687_at,U67156_at,0.84303225591425579,9.4042413388929873,3.1229796929012818e-11
U02687_at,U85707_at,0.86115905063854792,10.164454803259684,4.010599022334657e-12
U02687_at,U46006_s_at,0.87631513631397406,10.914413295493716,5.7006392541532912e-13
U03270_at,U47334_at,0.83526022650178255,9.1143351303603239,6.9671510948252256e-11
U03274_at,X72882_at,0.81326387546357859,8.3856755804730181,5.4862322207340202e-10
U03274_at,X85178_at,0.80017835063796106,8.0049571318270321,1.6543247153778581e-09
U03274_at,L38490_s_at,-0.81818473540435022,-8.5382417726897248,3.5421882208970386e-10
U03398_at,U55764_at,0.811598904805375,8.3352756459342725,6.3431881173504143e-10
U03398_at,X90846_at,0.8807962010708793,11.161196793094485,3.0480718551449984e-13
U03851_at,U30827_s_at,0.81097798307158875,8.3166329122940059,6.6935514090923963e-10
U03905_at,U48936_at,-0.84279951475873904,-9.3952759754881772,3.2009268311827231e-11
U03905_at,U78793_at,-0.82315607652384859,-8.6981409991662577,2.2462421391405036e-10
U03905_at,S83513_s_at,-0.82329960800052804,-8.7028476960725865,2.2164324634952651e-10
U03905_at,L78833_cds4_at,-0.81073696979148935,-8.3094188124817681,6.8343413699849307e-10
U03911_at,U11313_at,0.81235136584508616,8.3579787350550276,5.9415176590352883e-10
U03911_at,X59543_at,0.80328487233162083,8.0922592819264469,1.2825064279495956e-09
U03911_at,X66899_at,0.81234819655705892,8.3578828554319404,5.9431585740501058e-10
U05259_rna1_at,X82240_rna1_at,0.8398530100310988,9.2833255242697827,4.3586088193934316e-11
U05259_rna1_at,M84371_rna1_s_at,0.89180761982054157,11.827299823125074,5.8469842216228345e-14
U05259_rna1_at,M28170_at,0.81779832662506702,8.5260610423353995,3.6677215730246525e-10
U05291_at,U17579_rna1_at,0.82738381302542308,8.8389896257919141,1.5078074386795694e-10
